record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
600843,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
644531,gpt-4.1-mini,4,3,2,4,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
248896,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
247482,gpt-4.1-mini,4,2,4,4,0,1,1,1,1,1,9,Testing Prompt: 0.7602236303729902
505173,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,9,Testing Prompt: 0.7602236303729902
219176,gpt-4.1-mini,4,3,1,4,0,1,1,1,0,1,9,Testing Prompt: 0.7602236303729902
581720,gpt-4.1-mini,4,4,4,4,1,0,1,0,1,1,9,Testing Prompt: 0.7602236303729902
282284,gpt-4.1-mini,4,2,2,3,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
534553,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,1,9,Testing Prompt: 0.7602236303729902
613961,gpt-4.1-mini,4,3,1,3,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
551252,gpt-4.1-mini,4,3,4,4,0,1,1,1,1,1,9,Testing Prompt: 0.7602236303729902
588075,gpt-4.1-mini,3,3,2,3,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
717614,gpt-4.1-mini,2,1,2,2,0,0,0,1,0,0,9,Testing Prompt: 0.7602236303729902
628747,gpt-4.1-mini,3,1,1,3,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
706907,gpt-4.1-mini,3,2,1,3,0,0,1,1,1,0,9,Testing Prompt: 0.7602236303729902
242166,gpt-4.1-mini,2,1,4,3,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
217400,gpt-4.1-mini,3,1,1,3,0,0,0,1,0,0,9,Testing Prompt: 0.7602236303729902
561604,gpt-4.1-mini,2,1,1,2,0,0,1,1,0,0,9,Testing Prompt: 0.7602236303729902
550903,gpt-4.1-mini,4,3,4,4,0,1,1,0,1,1,9,Testing Prompt: 0.7602236303729902
545047,gpt-4.1-mini,3,2,3,3,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
253693,gpt-4.1-mini,4,3,4,4,0,1,0,0,1,1,9,Testing Prompt: 0.7602236303729902
607920,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
580333,gpt-4.1-mini,3,1,1,2,0,1,0,0,0,1,9,Testing Prompt: 0.7602236303729902
543094,gpt-4.1-mini,3,3,2,3,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
546578,gpt-4.1-mini,3,1,1,2,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
601747,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
167524,gpt-4.1-mini,3,1,4,3,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
248235,gpt-4.1-mini,4,4,2,4,0,0,1,1,1,1,9,Testing Prompt: 0.7602236303729902
263864,gpt-4.1-mini,4,3,2,4,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
238025,gpt-4.1-mini,4,3,3,4,0,0,1,1,0,0,9,Testing Prompt: 0.7602236303729902
238271,gpt-4.1-mini,3,1,3,3,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
211283,gpt-4.1-mini,4,3,4,4,0,1,0,0,0,0,9,Testing Prompt: 0.7602236303729902
534868,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
555531,gpt-4.1-mini,2,2,1,2,0,0,0,1,1,0,9,Testing Prompt: 0.7602236303729902
249730,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
200051,gpt-4.1-mini,3,1,1,3,0,0,1,1,0,0,9,Testing Prompt: 0.7602236303729902
590085,gpt-4.1-mini,3,2,1,3,0,0,1,1,1,1,9,Testing Prompt: 0.7602236303729902
700128,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
226773,gpt-4.1-mini,3,1,3,3,0,0,1,0,1,1,9,Testing Prompt: 0.7602236303729902
503131,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
557524,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,9,Testing Prompt: 0.7602236303729902
225577,gpt-4.1-mini,3,1,3,3,0,0,0,0,1,0,9,Testing Prompt: 0.7602236303729902
506571,gpt-4.1-mini,3,1,1,3,0,0,1,1,0,0,9,Testing Prompt: 0.7602236303729902
576254,gpt-4.1-mini,1,3,1,2,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
231173,gpt-4.1-mini,4,2,3,4,0,0,1,0,1,1,9,Testing Prompt: 0.7602236303729902
585389,gpt-4.1-mini,3,1,4,3,0,0,0,0,1,1,9,Testing Prompt: 0.7602236303729902
247781,gpt-4.1-mini,2,3,2,2,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
266177,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
217052,gpt-4.1-mini,2,1,1,1,0,1,0,0,0,1,9,Testing Prompt: 0.7602236303729902
291285,gpt-4.1-mini,3,3,3,3,0,0,1,0,1,1,9,Testing Prompt: 0.7602236303729902
543229,gpt-4.1-mini,4,1,1,3,0,0,1,0,1,0,9,Testing Prompt: 0.7602236303729902
215179,gpt-4.1-mini,2,1,1,1,0,1,0,0,0,1,9,Testing Prompt: 0.7602236303729902
704786,gpt-4.1-mini,2,3,1,2,0,0,1,1,1,0,9,Testing Prompt: 0.7602236303729902
274347,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
524784,gpt-4.1-mini,3,2,1,3,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
703584,gpt-4.1-mini,3,1,1,3,0,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
263413,gpt-4.1-mini,4,4,2,4,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
218810,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
208682,gpt-4.1-mini,3,1,4,3,0,0,0,1,0,1,9,Testing Prompt: 0.7602236303729902
584423,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
556668,gpt-4.1-mini,3,1,4,2,0,0,0,1,1,0,9,Testing Prompt: 0.7602236303729902
564167,gpt-4.1-mini,3,3,3,4,1,0,1,1,1,1,9,Testing Prompt: 0.7602236303729902
174997,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
293411,gpt-4.1-mini,3,2,3,3,1,1,0,0,0,0,9,Testing Prompt: 0.7602236303729902
575601,gpt-4.1-mini,3,1,3,3,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
630563,gpt-4.1-mini,3,2,3,3,0,1,0,0,0,0,9,Testing Prompt: 0.7602236303729902
546868,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
641013,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
264478,gpt-4.1-mini,3,1,4,3,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
225581,gpt-4.1-mini,4,4,3,4,1,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
615578,gpt-4.1-mini,4,2,4,4,1,0,1,0,1,1,9,Testing Prompt: 0.7602236303729902
529099,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
512243,gpt-4.1-mini,2,1,3,2,0,1,0,0,1,1,9,Testing Prompt: 0.7602236303729902
601728,gpt-4.1-mini,2,3,1,2,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
528543,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
264262,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,9,Testing Prompt: 0.7602236303729902
215108,gpt-4.1-mini,4,4,4,4,1,0,1,0,0,1,9,Testing Prompt: 0.7602236303729902
257325,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,1,9,Testing Prompt: 0.7602236303729902
614816,gpt-4.1-mini,3,3,4,4,0,0,1,0,1,1,9,Testing Prompt: 0.7602236303729902
188529,gpt-4.1-mini,3,2,1,2,0,0,1,0,1,0,9,Testing Prompt: 0.7602236303729902
586617,gpt-4.1-mini,4,3,4,4,0,0,1,1,0,1,9,Testing Prompt: 0.7602236303729902
225646,gpt-4.1-mini,3,1,1,3,0,0,0,1,0,1,9,Testing Prompt: 0.7602236303729902
640700,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,9,Testing Prompt: 0.7602236303729902
264344,gpt-4.1-mini,4,3,3,4,0,0,1,0,0,0,9,Testing Prompt: 0.7602236303729902
561983,gpt-4.1-mini,4,2,1,3,1,0,1,1,1,1,9,Testing Prompt: 0.7602236303729902
